,unicode,font,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
138,76,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,252,255,255,255,255,255,199,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,70,201,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,28,102,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,72,192,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,72,192,0,0,0,0,0,0,0,0,0,0,64,200,0,0,0,0,0,0,72,192,0,0,0,0,0,0,0,0,6,8,70,201,8,8,8,8,8,8,77,192,0,0,0,0,0,0,0,67,252,255,255,255,255,255,255,255,255,255,255,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,77,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,254,255,237,11,0,0,0,0,0,0,181,255,255,151,0,0,0,0,0,0,37,232,174,109,0,0,0,0,0,40,232,170,108,0,0,0,0,0,0,0,32,232,57,222,3,0,0,0,0,153,127,160,104,0,0,0,0,0,0,0,32,232,0,198,85,0,0,0,19,238,21,160,104,0,0,0,0,0,0,0,32,232,0,82,201,0,0,0,124,155,0,160,104,0,0,0,0,0,0,0,32,232,0,2,219,61,0,6,229,42,0,160,104,0,0,0,0,0,0,0,32,232,0,0,105,177,0,95,182,0,0,160,104,0,0,0,0,0,0,0,32,232,0,0,9,233,39,208,68,0,0,160,104,0,0,0,0,0,0,0,32,232,0,0,0,129,206,209,0,0,0,160,104,0,0,0,0,0,0,0,32,232,0,0,0,21,198,84,0,0,0,160,104,0,0,0,0,0,0,0,32,232,0,0,0,0,0,0,0,0,0,160,104,0,0,0,0,0,0,0,32,232,0,0,0,0,0,0,0,0,0,160,104,0,0,0,0,0,0,0,39,232,8,6,0,0,0,0,0,4,8,163,108,2,0,0,0,0,0,135,255,255,255,254,90,0,0,0,30,245,255,255,255,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,78,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,253,255,255,62,0,0,0,0,219,255,255,255,242,21,0,0,0,0,0,0,6,101,236,212,5,0,0,0,3,8,108,163,4,0,0,0,0,0,0,0,0,96,168,187,118,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,38,237,30,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,131,175,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,8,221,75,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,73,222,9,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,173,132,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,28,237,39,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,0,116,188,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,0,4,211,90,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,0,0,60,230,118,160,0,0,0,0,0,0,0,0,2,101,170,8,5,0,0,0,0,159,233,160,0,0,0,0,0,0,0,0,199,255,255,255,246,38,0,0,0,20,237,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,79,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,152,224,248,222,159,45,0,0,0,0,0,0,0,0,0,0,0,0,85,238,134,45,15,36,113,233,110,0,0,0,0,0,0,0,0,0,0,71,235,52,0,0,0,0,0,31,224,94,0,0,0,0,0,0,0,0,7,228,78,0,0,0,0,0,0,0,55,238,18,0,0,0,0,0,0,0,89,198,0,0,0,0,0,0,0,0,0,172,107,0,0,0,0,0,0,0,154,117,0,0,0,0,0,0,0,0,0,89,179,0,0,0,0,0,0,0,182,82,0,0,0,0,0,0,0,0,0,51,209,0,0,0,0,0,0,0,182,81,0,0,0,0,0,0,0,0,0,51,208,0,0,0,0,0,0,0,154,115,0,0,0,0,0,0,0,0,0,88,179,0,0,0,0,0,0,0,89,193,0,0,0,0,0,0,0,0,0,170,107,0,0,0,0,0,0,0,7,229,73,0,0,0,0,0,0,0,50,237,18,0,0,0,0,0,0,0,0,74,235,53,0,0,0,0,0,27,220,96,0,0,0,0,0,0,0,0,0,0,89,240,137,45,14,35,110,232,114,0,0,0,0,0,0,0,0,0,0,0,0,34,153,225,248,223,162,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,80,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,255,255,255,255,255,255,243,198,96,1,0,0,0,0,0,0,0,0,0,1,8,194,77,8,8,8,28,84,216,167,1,0,0,0,0,0,0,0,0,0,0,192,72,0,0,0,0,0,11,208,95,0,0,0,0,0,0,0,0,0,0,192,72,0,0,0,0,0,0,94,175,0,0,0,0,0,0,0,0,0,0,192,72,0,0,0,0,0,0,96,176,0,0,0,0,0,0,0,0,0,0,192,72,0,0,0,0,0,11,209,99,0,0,0,0,0,0,0,0,0,0,192,72,0,0,0,7,78,210,171,2,0,0,0,0,0,0,0,0,0,0,192,241,236,236,237,253,207,92,0,0,0,0,0,0,0,0,0,0,0,0,192,92,28,28,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,194,77,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,171,255,255,255,255,255,255,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,81,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,152,224,249,229,163,45,0,0,0,0,0,0,0,0,0,0,0,0,85,238,134,45,15,36,113,234,111,0,0,0,0,0,0,0,0,0,0,71,235,52,0,0,0,0,0,31,224,98,0,0,0,0,0,0,0,0,7,228,78,0,0,0,0,0,0,0,55,241,21,0,0,0,0,0,0,0,89,198,0,0,0,0,0,0,0,0,0,172,119,0,0,0,0,0,0,0,154,117,0,0,0,0,0,0,0,0,0,89,184,0,0,0,0,0,0,0,182,82,0,0,0,0,0,0,0,0,0,51,212,0,0,0,0,0,0,0,183,81,0,0,0,0,0,0,0,0,0,51,213,0,0,0,0,0,0,0,154,115,0,0,0,0,0,0,0,0,0,88,186,0,0,0,0,0,0,0,88,193,0,0,0,0,0,0,0,0,0,170,121,0,0,0,0,0,0,0,7,227,73,0,0,0,0,0,0,0,50,243,23,0,0,0,0,0,0,0,0,70,233,53,0,0,0,0,0,27,220,105,0,0,0,0,0,0,0,0,0,0,87,238,137,45,14,35,110,233,122,0,0,0,0,0,0,0,0,0,0,0,0,35,153,247,254,234,171,54,0,0,0,0,0,0,0,0,0,0,0,0,0,27,171,221,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,242,255,243,236,236,236,236,236,219,120,0,0,0,0,0,0,0,0,0,1,26,28,28,28,28,28,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,82,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,255,255,255,255,255,255,246,203,103,2,0,0,0,0,0,0,0,0,0,2,8,225,46,8,8,8,26,81,208,175,2,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,0,7,201,97,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,0,0,115,149,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,0,10,201,90,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,22,97,215,160,0,0,0,0,0,0,0,0,0,0,0,224,239,236,236,246,255,182,71,0,0,0,0,0,0,0,0,0,0,0,0,224,63,28,28,51,196,191,15,0,0,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,3,166,190,4,0,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,3,193,125,0,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,0,33,237,33,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,0,0,124,172,0,0,0,0,0,0,0,0,2,8,225,46,8,1,0,0,0,0,8,226,62,2,0,0,0,0,0,0,203,255,255,255,255,157,0,0,0,0,0,97,255,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,83,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,173,233,250,231,168,52,157,52,0,0,0,0,0,0,0,0,0,0,90,239,125,43,16,39,110,229,239,72,0,0,0,0,0,0,0,0,0,13,241,57,0,0,0,0,0,34,245,72,0,0,0,0,0,0,0,0,0,56,211,0,0,0,0,0,0,0,174,52,0,0,0,0,0,0,0,0,0,29,236,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,191,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,178,208,171,129,81,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,85,138,221,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,189,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,202,0,0,0,0,0,0,0,0,0,167,61,0,0,0,0,0,0,0,64,210,0,0,0,0,0,0,0,0,0,192,175,3,0,0,0,0,0,5,186,133,0,0,0,0,0,0,0,0,0,192,203,204,92,38,15,37,88,209,193,10,0,0,0,0,0,0,0,0,0,167,48,73,177,232,251,240,196,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,84,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,255,255,255,255,255,255,255,255,255,255,255,72,0,0,0,0,0,0,0,64,201,8,8,8,8,255,15,8,8,8,194,72,0,0,0,0,0,0,0,64,200,0,0,0,0,255,8,0,0,0,192,72,0,0,0,0,0,0,0,64,200,0,0,0,0,255,8,0,0,0,192,72,0,0,0,0,0,0,0,55,191,0,0,0,0,255,8,0,0,0,183,62,0,0,0,0,0,0,0,1,17,0,0,0,0,255,8,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,255,15,8,6,0,0,0,0,0,0,0,0,0,0,0,0,60,251,255,255,255,255,255,252,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,85,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,255,255,255,246,35,0,0,219,255,255,255,242,21,0,0,0,0,0,0,2,101,170,8,5,0,0,0,3,8,108,163,4,0,0,0,0,0,0,0,0,96,168,0,0,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,96,168,0,0,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,83,177,0,0,0,0,0,0,0,118,151,0,0,0,0,0,0,0,0,0,38,232,6,0,0,0,0,0,0,183,108,0,0,0,0,0,0,0,0,0,0,182,138,0,0,0,0,0,83,238,19,0,0,0,0,0,0,0,0,0,0,23,220,168,51,14,39,134,240,70,0,0,0,0,0,0,0,0,0,0,0,0,15,138,219,248,234,166,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,86,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,255,255,255,254,80,0,0,0,44,252,255,255,255,215,0,0,0,0,0,1,39,236,15,7,0,0,0,0,0,5,8,207,80,3,0,0,0,0,0,0,0,185,90,0,0,0,0,0,0,0,49,227,3,0,0,0,0,0,0,0,0,82,193,0,0,0,0,0,0,0,151,129,0,0,0,0,0,0,0,0,0,4,229,41,0,0,0,0,0,11,238,30,0,0,0,0,0,0,0,0,0,0,132,143,0,0,0,0,0,98,182,0,0,0,0,0,0,0,0,0,0,0,31,235,8,0,0,0,0,200,80,0,0,0,0,0,0,0,0,0,0,0,0,182,93,0,0,0,45,230,4,0,0,0,0,0,0,0,0,0,0,0,0,79,196,0,0,0,147,133,0,0,0,0,0,0,0,0,0,0,0,0,0,3,228,43,0,9,237,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,146,0,94,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,236,9,196,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,138,233,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,255,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,87,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,255,255,255,255,137,0,0,0,104,255,255,255,255,125,0,0,0,0,0,0,109,164,8,8,0,0,0,0,0,7,8,134,133,0,0,0,0,0,0,0,76,191,0,0,0,0,0,0,0,0,0,159,102,0,0,0,0,0,0,0,46,221,0,0,0,86,228,107,0,0,0,188,73,0,0,0,0,0,0,0,16,249,1,0,0,166,190,191,0,0,0,217,45,0,0,0,0,0,0,0,0,241,24,0,2,236,48,243,15,0,0,245,17,0,0,0,0,0,0,0,0,211,54,0,57,219,0,184,86,0,19,244,0,0,0,0,0,0,0,0,0,181,84,0,131,145,0,108,161,0,48,216,0,0,0,0,0,0,0,0,0,151,114,0,204,71,0,32,234,2,77,187,0,0,0,0,0,0,0,0,0,120,143,23,243,7,0,0,213,55,106,159,0,0,0,0,0,0,0,0,0,90,173,95,179,0,0,0,137,130,135,131,0,0,0,0,0,0,0,0,0,60,203,168,105,0,0,0,62,205,165,102,0,0,0,0,0,0,0,0,0,30,235,237,31,0,0,0,3,236,218,74,0,0,0,0,0,0,0,0,0,3,251,213,0,0,0,0,0,166,255,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,88,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,255,255,252,70,0,0,0,49,249,255,255,187,0,0,0,0,0,0,0,1,90,224,24,0,0,0,0,0,14,210,113,2,0,0,0,0,0,0,0,0,0,139,186,3,0,0,0,0,163,164,0,0,0,0,0,0,0,0,0,0,0,3,187,138,0,0,0,112,207,9,0,0,0,0,0,0,0,0,0,0,0,0,18,222,88,0,63,232,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,235,76,230,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,255,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,231,186,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,214,17,189,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,234,38,0,20,223,88,0,0,0,0,0,0,0,0,0,0,0,0,23,226,77,0,0,0,48,235,47,0,0,0,0,0,0,0,0,0,0,4,193,127,0,0,0,0,0,88,222,19,0,0,0,0,0,0,0,0,2,145,183,9,0,0,0,0,0,6,143,187,7,0,0,0,0,0,0,0,222,255,255,255,131,0,0,0,89,254,255,255,243,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,89,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,255,255,254,86,0,0,0,40,247,255,255,199,0,0,0,0,0,0,0,0,41,236,43,0,0,0,0,0,14,221,85,2,0,0,0,0,0,0,0,0,0,107,198,3,0,0,0,0,143,165,0,0,0,0,0,0,0,0,0,0,0,1,186,122,0,0,0,60,228,18,0,0,0,0,0,0,0,0,0,0,0,0,28,233,47,0,10,218,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,210,6,144,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,179,225,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,242,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,225,46,8,7,0,0,0,0,0,0,0,0,0,0,0,0,33,246,255,255,255,255,255,255,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,90,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,255,255,255,255,255,255,255,255,16,0,0,0,0,0,0,0,0,0,0,224,46,8,8,8,8,8,80,231,7,0,0,0,0,0,0,0,0,0,0,224,40,0,0,0,0,24,232,69,0,0,0,0,0,0,0,0,0,0,0,223,39,0,0,0,1,186,136,0,0,0,0,0,0,0,0,0,0,0,0,110,9,0,0,0,120,200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,236,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,222,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,215,10,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,40,237,47,0,0,0,0,96,152,0,0,0,0,0,0,0,0,0,0,7,208,108,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,0,147,177,0,0,0,0,0,0,104,160,0,0,0,0,0,0,0,0,0,55,234,39,20,20,20,20,20,20,115,160,0,0,0,0,0,0,0,0,0,80,255,255,255,255,255,255,255,255,255,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,97,Courier New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,131,187,232,247,216,140,17,0,0,0,0,0,0,0,0,0,0,0,0,174,138,74,32,15,42,139,216,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,135,0,0,0,0,0,0,0,0,0,0,0,26,133,197,226,229,213,179,202,136,0,0,0,0,0,0,0,0,0,0,61,240,181,84,51,33,48,85,191,136,0,0,0,0,0,0,0,0,0,6,230,91,0,0,0,0,0,0,128,136,0,0,0,0,0,0,0,0,0,54,220,0,0,0,0,0,0,0,128,136,0,0,0,0,0,0,0,0,0,36,239,10,0,0,0,0,0,69,232,136,0,0,0,0,0,0,0,0,0,0,174,185,53,15,27,80,178,244,208,139,7,0,0,0,0,0,0,0,0,0,7,120,213,246,241,200,125,24,128,255,255,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
